year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,pop_34kn,pop_64kn,pop_96kn,assets_34kn,assets_64kn,assets_96kn,pop_34kn_5km,pop_64kn_5km,pop_96kn_5km,assets_34kn_5km,assets_64kn_5km,assets_96kn_5km,pop_34kn_15km,pop_64kn_15km,pop_96kn_15km,assets_34kn_15km,assets_64kn_15km,assets_96kn_15km,pop_34kn_30km,pop_64kn_30km,pop_96kn_30km,assets_34kn_30km,assets_64kn_30km,assets_96kn_30km
1987,1987203N11263,EUGENE,MR198707B077,EP,single,MEX,52.7,102.5,2846308.3345552627,427972.7138740658,42028.893024487,38765597230.108826,6077417696.958657,518941060.79378,206602.3867960594,97186.41113764599,0.0,1928248209.163628,895163156.4419279,0.0,734810.1327013245,244275.00572185102,34121.462879219,6730675961.969511,2368248432.653901,338473619.40367997,1028093.3708866887,282727.92195814184,42028.893024487,10021470914.376995,3233053857.977857,518941060.79378
1987,1987216N10270,IRWIN,,EP,single,MEX,30.6,59.4,2154112.4585851296,0.0,0.0,21600413438.504475,0.0,0.0,294555.6392707674,0.0,0.0,2285009782.757589,0.0,0.0,1179572.84509273,0.0,0.0,9235443715.283651,0.0,0.0,1514860.1127216897,0.0,0.0,13136288059.516085,0.0,0.0
1987,1987219N08134,BETTY,MR198708B021,WP,multi,CHN,25.0,48.6,1023940.4179305064,0.0,0.0,4100262106.54348,0.0,0.0,449131.48291003,0.0,0.0,1411125295.9942,0.0,0.0,800225.1024397684,0.0,0.0,2901527770.14623,0.0,0.0,942241.1357039486,0.0,0.0,3631801613.7918797,0.0,0.0
1987,1987219N08134,BETTY,MR198708B021,WP,multi,LAO,33.6,65.3,812443.0503963755,98.6038513184,0.0,2578033426.8808107,1500619.28422,0.0,150589.55570872614,0.0,0.0,676964375.9661899,0.0,0.0,282226.6284841564,98.6038513184,0.0,1043437661.5845537,1500619.28422,0.0,395533.1504682881,98.6038513184,0.0,1407147860.6173258,1500619.28422,0.0
1987,1987219N08134,BETTY,MR198708B021,WP,multi,PHL,76.1,147.8,28095158.07630436,13151652.381916795,4707424.50670701,180426382926.99905,90031945585.95798,35670741049.06127,7641990.781946385,3320410.530505698,1698832.7786747045,46590282347.0424,24415552283.00478,12133516356.317738,20046011.85664657,9636887.886203784,3663906.3829885386,121658344742.97693,64991915201.97157,27614276568.197968,25547559.32920284,12051801.03108619,4566655.77233201,159151353242.56793,81830467487.79529,34560834234.10827
1987,1987219N08134,BETTY,MR198708B021,WP,multi,THA,20.7,40.2,414564.56860347,0.0,0.0,1170104607.9879801,0.0,0.0,64107.93969724,0.0,0.0,139248663.32968,0.0,0.0,251828.04321276,0.0,0.0,670858249.53268,0.0,0.0,406215.77563472,0.0,0.0,1143602288.02378,0.0,0.0
1987,1987219N08134,BETTY,MR198708B021,WP,multi,VNM,43.6,84.8,6936757.602498381,1598984.799552721,0.0,11629342401.52909,2810184631.219164,0.0,1590930.5912318884,448382.91270424594,0.0,2446790093.157526,761393022.788687,0.0,4297596.3708815165,1123369.3980749652,0.0,6832748098.613086,1912514261.603239,0.0,6259354.668202889,1582896.837638651,0.0,10318057379.005121,2774218430.368764,0.0
1987,1987219N08155,CARY,,WP,multi,CHN,48.4,94.0,3771012.26311046,1260083.7564924236,0.0,17401374297.604843,5285308157.10941,0.0,771049.4025648441,449131.48291003,0.0,2766096362.548045,1411125295.9942,0.0,1993484.433322393,846518.2127912785,0.0,7872923369.519631,3102289235.06653,0.0,2777604.232577803,1041889.3285749485,0.0,11630742011.844582,4137459767.7713795,0.0
1987,1987219N08155,CARY,,WP,multi,LAO,34.9,67.9,1335602.9706653685,1352.0178694130232,0.0,3680940675.2912655,11471960.8811099,0.0,113504.45133860914,206.35889852035,0.0,465411938.6278899,2404205.4251718,0.0,271049.72673546034,1140.1417250040229,0.0,974745384.6979897,9902838.0874599,0.0,435326.6552862039,1352.0178694130232,0.0,1504122308.4258404,11471960.8811099,0.0
1987,1987219N08155,CARY,,WP,multi,PHL,46.6,90.6,23549559.02873652,5151824.956387986,0.0,148800297421.07373,43128785378.502144,0.0,4120132.0554312086,337467.7674941939,0.0,19974903483.93896,2651677123.32789,0.0,12535315.36933544,1097277.0855160735,0.0,66026434801.3707,9019350543.128544,0.0,17393127.661732636,1609258.4811688259,0.0,98844307973.75784,13621235857.406643,0.0
1987,1987219N08155,CARY,,WP,multi,THA,23.4,45.5,563298.7250976999,0.0,0.0,1612280260.79512,0.0,0.0,56586.64355468,0.0,0.0,140671047.5393,0.0,0.0,284780.59179682,0.0,0.0,795097449.48822,0.0,0.0,498148.00000001,0.0,0.0,1417319501.36372,0.0,0.0
1987,1987219N08155,CARY,,WP,multi,VNM,41.6,80.9,9244027.014903435,3243414.8698345167,0.0,15695314796.335003,5235322494.846081,0.0,1338656.077495188,336473.32812497,0.0,2192280643.5800967,535067325.6745,0.0,4329716.534507236,1464584.2484662198,0.0,6920303018.4872465,2212181996.0922713,0.0,7124537.388225163,2727433.00731628,0.0,11715700398.789722,4285158426.536171,0.0
1987,1987220N34283,ARLENE,MR198708B025,,multi,PRT,18.8,36.6,121182.27801513599,0.0,0.0,6556911806.0893,0.0,0.0,17903.880065917,0.0,0.0,903308005.046,0.0,0.0,24163.465026857,0.0,0.0,1336126779.5943,0.0,0.0,42950.815307617995,0.0,0.0,2675038486.7053,0.0,0.0
1987,1987231N10159,DINAH,MR198708B040,WP,multi,JPN,58.7,114.1,7207944.175974658,104860.42385242488,37933.82860089809,556796289688.1249,18503414733.25552,9020685651.01584,3166972.909599479,87715.31719205488,32106.907768258887,244638453816.3835,15264726880.16652,7312220143.8255205,6027224.653514338,104860.42385242488,37933.82860089809,461642482721.7248,18503414733.25552,9020685651.01584,7183487.150584058,104860.42385242488,37933.82860089809,553686444918.3048,18503414733.25552,9020685651.01584
1987,1987231N10159,DINAH,MR198708B040,WP,multi,KOR,34.0,66.1,11230802.809418293,82.9408874512,0.0,378176618402.93146,595290.840889,0.0,4503905.700310716,0.0,0.0,141495852736.85718,0.0,0.0,8108144.120331704,82.9408874512,0.0,249006529413.2895,595290.840889,0.0,9019354.844208246,82.9408874512,0.0,298408570032.2865,595290.840889,0.0
1987,1987245N15133,GERALD,MR198709B013,WP,multi,CHN,33.1,64.3,14637278.605813393,0.0,0.0,60031895251.168076,0.0,0.0,5907852.863587156,0.0,0.0,21568956726.7947,0.0,0.0,10211421.680886162,0.0,0.0,37667102546.379684,0.0,0.0,12016811.222146764,0.0,0.0,45848128682.611984,0.0,0.0
1987,1987245N15133,GERALD,MR198709B013,WP,multi,PHL,56.6,110.0,1242.81594407569,0.0,0.0,16434217.34439631,0.0,0.0,1117.7310714722998,0.0,0.0,13640632.985567,0.0,0.0,1242.81594407569,0.0,0.0,16434217.34439631,0.0,0.0,1242.81594407569,0.0,0.0,16434217.34439631,0.0,0.0
1987,1987245N15133,GERALD,MR198709B013,WP,multi,TWN,53.9,104.9,10744277.35577855,5144115.823323607,1258399.0368690863,873751766975.4227,390405889036.9567,64953719844.47765,619151.7128639873,213331.4848366373,15770.7737159773,67307209724.06075,27216164315.81776,1754090794.866755,5585648.163705429,3755554.42267232,1258399.0368690863,415458647311.595,252276593876.32666,64953719844.47765,9479033.35926364,4955031.208821536,1258399.0368690863,727796489276.2495,363923634739.3066,64953719844.47765
1987,1987263N10309,EMILY,MR198709B021,,multi,BHS,21.6,42.1,186.87414026308,0.0,0.0,13218728.080746,0.0,0.0,,,,,,,,,,,,,,,,,,
1987,1987263N10309,EMILY,MR198709B021,,multi,BRB,24.1,46.8,256283.11544803603,0.0,0.0,3065725745.86215,0.0,0.0,213411.55346682,0.0,0.0,2529869708.6686,0.0,0.0,214517.85388186,0.0,0.0,2553673611.4706,0.0,0.0,214517.85388186,0.0,0.0,2553673611.4706,0.0,0.0
1987,1987263N10309,EMILY,MR198709B021,,multi,DOM,56.3,109.5,6753598.263123998,4306227.791388512,272268.2156219782,47236213171.67546,28300285940.11042,2531970974.09171,1421311.116682958,1023652.7464141042,25547.9148406582,7273511907.020863,4514481413.66711,216838755.53771,3560429.6517977677,2468939.5098792147,224585.8000946382,20709143607.76561,12627286915.45603,1865317887.8686101,4758245.346209976,3160437.5509102573,261081.98271181821,31556940421.132538,18411305397.755318,2386360323.4332104
1987,1987263N10309,EMILY,MR198709B021,,multi,HTI,36.0,70.0,5071993.047020967,149505.58544909,0.0,6178616194.450393,267512859.4231,0.0,1194199.7397433068,26584.23193359,0.0,1473245134.1220698,77636356.6325,0.0,3719490.3140799394,136448.22314439,0.0,4320293373.978153,245904019.2241,0.0,4771681.096795109,149505.58544909,0.0,5735848752.873652,267512859.4231,0.0
1987,1987263N10309,EMILY,MR198709B021,,multi,LCA,24.5,47.6,7884.19709944212,0.0,0.0,955220444.5509492,0.0,0.0,,,,,,,,,,,,,,,,,,
1987,1987263N10309,EMILY,MR198709B021,,multi,TCA,23.7,46.2,1208.815363646545,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,
1987,1987263N10309,EMILY,MR198709B021,,multi,VCT,23.2,45.0,57305.11698866423,0.0,0.0,303490086.098958,0.0,0.0,,,,,,,,,,,,,,,,,,
1987,1987274N21249,PILAR,,EP,single,MEX,18.8,36.5,1814.5902709979998,0.0,0.0,13250924.55355,0.0,0.0,129.47369384799998,0.0,0.0,2026888.83715,0.0,0.0,1814.5902709979998,0.0,0.0,13250924.55355,0.0,0.0,1814.5902709979998,0.0,0.0,13250924.55355,0.0,0.0
1987,1987282N12137,KELLY,MR198710B043,WP,single,JPN,53.4,103.8,41958603.94214499,24800024.500075705,1319739.1895694889,3392099167653.2524,1824931163192.64,119148161400.58395,7274890.005268223,3350848.570145093,277162.792297308,612056764576.7723,273418696449.5732,29195185789.301006,24802854.27238736,13352102.228187045,1273193.8697452492,1864077550329.3064,944940981475.7828,110362862239.05394,35297609.22184312,20552704.497817926,1302475.0084171488,2692652272663.139,1457069684424.7766,114756143353.42392
1987,1987282N15277,FLOYD,MR198710B017,,multi,BHS,31.9,62.0,190110.62362916966,0.0,0.0,3408302507.004344,0.0,0.0,,,,,,,,,,,,,,,,,,
1987,1987282N15277,FLOYD,MR198710B017,,multi,CUB,31.6,61.4,3572301.4395802063,0.0,0.0,18885172858.33906,0.0,0.0,586499.0169698668,0.0,0.0,3354839652.5881376,0.0,0.0,2752461.739751208,0.0,0.0,13807037519.053465,0.0,0.0,3572301.4395802063,0.0,0.0,18885172858.33906,0.0,0.0
1987,1987282N15277,FLOYD,MR198710B017,,multi,USA,29.5,57.4,1444405.9289885086,0.0,0.0,166632176283.36386,0.0,0.0,316049.34034393786,0.0,0.0,37512147532.6425,0.0,0.0,938667.3769148376,0.0,0.0,107364437554.5314,0.0,0.0,1444303.5777726974,0.0,0.0,166525145112.0424,0.0,0.0
1987,1987287N12089,UNNAMED,MR198710B037,NI,single,IND,31.8,61.8,17534647.112537984,0.0,0.0,27012182026.980755,0.0,0.0,414109.27892290533,0.0,0.0,694428339.3210701,0.0,0.0,2314214.3393444843,0.0,0.0,3389892963.202276,0.0,0.0,4679282.372548084,0.0,0.0,6770521545.023776,0.0,0.0
1987,1987288N13168,LYNN,MR198710B035,WP,multi,CHN,19.5,37.9,7565907.556976866,0.0,0.0,44575488039.0239,0.0,0.0,1728272.56372075,0.0,0.0,15077309048.7619,0.0,0.0,5716852.838226366,0.0,0.0,34097478173.1189,0.0,0.0,7380725.275726366,0.0,0.0,43402118668.9189,0.0,0.0
1987,1987288N13168,LYNN,MR198710B035,WP,multi,HKG,20.0,38.9,5801415.064270073,0.0,0.0,351133976768.2837,0.0,0.0,,,,,,,,,,,,,,,,,,
1987,1987288N13168,LYNN,MR198710B035,WP,multi,PHL,54.3,105.5,4127163.474965252,86288.73396795803,1939.2685202359198,16970033240.027643,595147432.501874,20286856.92353631,232636.1077805196,43078.8101806273,1934.5722656249,1043009585.7258971,290604980.541527,20282167.773683,2062664.8474632972,86288.73396795803,1939.2685202359198,7580756900.485394,595147432.501874,20286856.92353631,3338316.9220331158,86288.73396795803,1939.2685202359198,12435223273.895123,595147432.501874,20286856.92353631
1987,1987303N06088,UNNAMED,,NI,single,IND,32.7,63.6,13927140.544946548,0.0,0.0,20287292247.2684,0.0,0.0,2079445.0503842891,0.0,0.0,2504131989.60453,0.0,0.0,6204792.621362228,0.0,0.0,7605724889.793035,0.0,0.0,8759517.662377927,0.0,0.0,11323879078.452734,0.0,0.0
1987,1987305N17283,UNNAMED,,,multi,JAM,22.1,43.0,541303.1141862907,0.0,0.0,2510426760.387628,0.0,0.0,125047.83078762429,0.0,0.0,572346947.9174392,0.0,0.0,413610.2799577806,0.0,0.0,1935309556.3673282,0.0,0.0,541303.1141862907,0.0,0.0,2510426760.387628,0.0,0.0
1987,1987311N10148,MAURY,MR198711B031,WP,single,VNM,20.4,39.6,649475.2238161565,0.0,0.0,1351063488.60197,0.0,0.0,58852.36083991,0.0,0.0,126291850.69463001,0.0,0.0,369534.179382465,0.0,0.0,645224966.68997,0.0,0.0,541981.6943361465,0.0,0.0,1011056158.2807,0.0,0.0
1987,1987312N09095,UNNAMED,MR198711B023,NI,single,IND,39.1,75.9,16848333.63046093,2479932.630616495,0.0,27710515559.805157,3448636133.6336336,0.0,385143.86465433706,141636.41079708698,0.0,671948520.58436,282920375.96283,0.0,1957196.037443711,647070.1110851947,0.0,3076409813.798182,1019850813.5341334,0.0,3967487.3167406106,1034925.9860850949,0.0,6099069699.415982,1643940161.6751337,0.0
1987,1987320N03171,NINA,MR198711B048,WP,multi,PHL,81.7,158.9,26471332.93592979,11355629.719547752,5451149.0428179735,167773905220.31348,81675852491.10864,39690769801.7777,7306269.2925058035,2757160.1787601267,1960631.5693239544,44072728433.77719,21303803803.23645,14062621523.664335,19288025.466500707,7912444.168964127,4566002.046907221,115972635541.69255,57484173554.52115,33016270822.847507,24551467.54161134,10298372.253482748,5310380.3084429735,151706788603.12598,73998695331.77695,38580862986.824715
1987,1987325N13126,OGDEN,,WP,multi,PHL,19.1,37.2,73569.723678539,0.0,0.0,411542789.46612996,0.0,0.0,52828.83496094,0.0,0.0,306377801.0061,0.0,0.0,73569.723678539,0.0,0.0,411542789.46612996,0.0,0.0,73569.723678539,0.0,0.0,411542789.46612996,0.0,0.0
1987,1987325N13126,OGDEN,,WP,multi,VNM,34.0,66.1,5205991.512802099,20379.73339845,0.0,11472206795.651987,52013742.71478,0.0,630775.0327412039,17585.541992200004,0.0,1145309810.4538088,44907764.8048,0.0,1995088.046520206,20379.73339845,0.0,3531732554.035029,52013742.71478,0.0,2918912.141956345,20379.73339845,0.0,5470878354.415689,52013742.71478,0.0
1987,1987325S06050,UNNAMED,,SI,single,MOZ,24.1,46.9,387988.4456548008,0.0,0.0,40791451.45482275,0.0,0.0,145589.8150024173,0.0,0.0,11067975.7349794,0.0,0.0,208944.45461176077,0.0,0.0,18735093.47726425,0.0,0.0,261757.2168492868,0.0,0.0,26162702.65224835,0.0,0.0
1987,1987336N10085,UNNAMED,,NI,single,IND,18.7,36.3,1044816.5743504484,0.0,0.0,1349599571.4583724,0.0,0.0,149773.79516609,0.0,0.0,199839368.91267,0.0,0.0,498828.59681181854,0.0,0.0,648300633.4103423,0.0,0.0,888475.5528660584,0.0,0.0,1123354721.2987423,0.0,0.0
1987,1987343N05154,PHYLLIS,MR198712B020,WP,multi,PHL,60.2,117.1,25922199.26911572,5248164.083118994,1044896.1451257684,157532549211.35092,37624799661.66783,7527881263.447445,8387052.95397928,2193197.1626014137,569167.476989848,50322130966.894035,15447172913.9313,3988160156.7618704,20764432.439339094,4634339.509166647,935526.4108727984,122191028551.59195,32942717936.99584,6545846170.411845,24789660.99091692,5247365.588734229,1044896.1451257684,148871474018.33682,37580282938.421135,7527881263.447445
1987,1987358S10070,BENANDRO,,SI,single,MDG,17.9,34.9,1656.27390766377,0.0,0.0,572451.5439354,0.0,0.0,1656.27390766377,0.0,0.0,572451.5439354,0.0,0.0,1656.27390766377,0.0,0.0,572451.5439354,0.0,0.0,1656.27390766377,0.0,0.0,572451.5439354,0.0,0.0
1988,1988003S12171,UNNAMED,,SP,multi,NCL,48.9,95.0,150515.89346426295,50191.53230282399,0.0,4683132705.883553,2071443625.565697,0.0,89569.54024966167,14811.488678806487,0.0,2368381705.950723,574152698.9487237,0.0,146650.07622956493,46350.95521589729,0.0,4431766035.107564,1821204938.401976,0.0,150514.9196293609,50191.53230282399,0.0,4683128141.12204,2071443625.565697,0.0
1988,1988003S12171,UNNAMED,,SP,multi,PNG,42.3,82.2,11656.68452837696,5224.95214235827,0.0,11589033.437020555,5207004.169815706,0.0,9088.7838325539,4001.4142570501,0.0,9022817.701442199,4006133.8791532004,0.0,11401.133895900259,4969.401509881571,0.0,11348819.958571956,4966790.6913671065,0.0,11401.133895900259,4969.401509881571,0.0,11348819.958571956,4966790.6913671065,0.0
1988,1988005N03174,UNNAMED,MR198801B026,WP,multi,PHL,52.4,101.9,25660236.77594467,6386521.359632188,161234.72412114,163758709702.1666,44360049188.02816,739218748.5167,6767766.5452244785,1774260.708539081,161234.72412114,40494155204.26451,13205186817.544771,739218748.5167,18067118.809104133,4172540.9900035993,161234.72412114,108508353022.98172,30050472780.573456,739218748.5167,23363740.851368934,5681904.284436989,161234.72412114,144519247029.5561,39328743623.66816,739218748.5167
1988,1988006S05182,ANNE,MR198801B004,SP,multi,NCL,45.7,88.7,158365.30395227493,129473.76387685414,0.0,4946759901.798493,4028993924.7800865,0.0,95455.69183428348,78941.90695401299,0.0,2566860141.284303,2046241374.6622727,0.0,154499.47261674222,126301.18305232699,0.0,4695392630.742039,3814911438.647979,0.0,158364.33011737288,129473.76387685414,0.0,4946755337.036982,4028993924.7800865,0.0
1988,1988006S05182,ANNE,MR198801B004,SP,multi,SLB,54.7,106.3,3608.52309642286,0.0,0.0,9021274.379294757,0.0,0.0,3584.4001159659997,0.0,0.0,9015128.173715,0.0,0.0,3608.49465966151,0.0,0.0,9021273.634362206,0.0,0.0,3608.52309642286,0.0,0.0,9021274.379294757,0.0,0.0
1988,1988006S05182,ANNE,MR198801B004,SP,multi,VUT,71.8,139.5,35060.82602692747,3024.5096545224606,0.0,75543459.28671856,7007393.760364099,0.0,23068.34852743421,1827.8724784846,0.0,46931860.30611697,4374504.616493,0.0,33331.070009241965,3024.5096545224606,0.0,70613403.10177016,7007393.760364099,0.0,35060.82602692747,3024.5096545224606,0.0,75543459.28671856,7007393.760364099,0.0
1988,1988012S11061,CALIDERA,MR198801B008,SI,single,MDG,40.1,77.9,1212359.1862410659,78268.55260849015,0.0,360553309.85313416,25153866.632656198,0.0,148644.21077055007,33232.29016970384,0.0,29930575.623725604,9632707.216633199,0.0,382997.9073065953,63734.61790085015,0.0,88522663.91279909,20005963.6403892,0.0,578133.6719474089,75340.59984970017,0.0,145209694.50947982,24066762.484015197,0.0
1988,1988021S12080,DOAZA,,SI,single,MDG,33.7,65.4,636917.5122589904,0.0,0.0,176462499.03586933,0.0,0.0,67483.19654716582,0.0,0.0,15744184.711851148,0.0,0.0,207846.76779165503,0.0,0.0,49738512.09503082,0.0,0.0,311879.00456992374,0.0,0.0,80489628.67544803,0.0,0.0
1988,1988055S10051,FILAO,MR198803B004,SI,multi,MDG,21.8,42.5,110675.14733907614,0.0,0.0,25210002.905250985,0.0,0.0,56837.611120733694,0.0,0.0,10164475.415760024,0.0,0.0,85122.36256428713,0.0,0.0,17746558.729041986,0.0,0.0,107907.95709249012,0.0,0.0,24361477.87040999,0.0,0.0
1988,1988055S10051,FILAO,MR198803B004,SI,multi,MOZ,49.1,95.4,1447121.6260036181,433098.51042592985,0.0,174889384.09026733,42851627.48824186,0.0,207152.53771499745,118698.93427322627,0.0,20764778.157646973,8062767.129014863,0.0,415291.17636535474,230769.1445201789,0.0,42092308.63519932,17700587.24034936,0.0,593234.8609966778,282976.6506847369,0.0,62940231.99895882,24000497.00027236,0.0
1988,1988055S10051,FILAO,MR198803B004,SI,multi,MWI,20.4,39.7,108121.00683591,0.0,0.0,7707265.141225,0.0,0.0,65702.94042971,0.0,0.0,5030440.379915,0.0,0.0,108121.00683591,0.0,0.0,7707265.141225,0.0,0.0,108121.00683591,0.0,0.0,7707265.141225,0.0,0.0
1988,1988055S10180,BOLA,MR198802B050,SP,multi,VUT,56.0,108.8,122168.76424944615,52462.50736867816,4959.56161683779,238806383.50520307,108593192.19026044,12327090.945454199,92106.57628279584,41071.77412539783,1285.79735892999,175292314.33459446,82620512.23606336,3722009.4395092004,121373.11233294215,52462.50736867816,4959.56161683779,236429344.3629481,108593192.19026044,12327090.945454199,122168.76424944615,52462.50736867816,4959.56161683779,238806383.50520307,108593192.19026044,12327090.945454199
1988,1988100S15171,DOVI,MR198804B017,SP,single,VUT,24.3,47.3,7514.054952614879,0.0,0.0,15204695.73779513,0.0,0.0,4667.27787160337,0.0,0.0,9229312.6412769,0.0,0.0,7514.054952614879,0.0,0.0,15204695.73779513,0.0,0.0,7514.054952614879,0.0,0.0,15204695.73779513,0.0,0.0
1988,1988150N19119,SUSAN,MR198805B038,WP,multi,JPN,48.0,93.3,596744.4646802427,82592.31070389977,0.0,33518294118.296463,6907067200.462428,0.0,571598.1953188658,67842.57324862588,0.0,30984871981.063663,5281336998.665658,0.0,596744.4646802427,82592.31070389977,0.0,33518294118.296463,6907067200.462428,0.0,596744.4646802427,82592.31070389977,0.0,33518294118.296463,6907067200.462428,0.0
1988,1988150N19119,SUSAN,MR198805B038,WP,multi,PHL,21.4,41.6,86839.218017578,0.0,0.0,303609446.55571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86839.218017578,0.0,0.0,303609446.55571,0.0,0.0,86839.218017578,0.0,0.0,303609446.55571,0.0,0.0
1988,1988150N19119,SUSAN,MR198805B038,WP,multi,TWN,50.2,97.6,6287658.421038594,605396.620315452,0.0,553330487229.4384,71299032748.80429,0.0,423116.0553549699,153859.71307380698,0.0,54859522476.78049,21519171596.583286,0.0,4187621.1038016663,546840.364013627,0.0,322005870655.7279,63497240332.66929,0.0,5694078.5635937685,605396.620315452,0.0,470589537701.7448,71299032748.80429,0.0
1988,1988156N18128,UNNAMED,,WP,single,TWN,22.6,43.9,2895428.982314549,0.0,0.0,207802907758.4167,0.0,0.0,130216.595520077,0.0,0.0,18533082887.661285,0.0,0.0,2364582.904968252,0.0,0.0,160341673194.5167,0.0,0.0,2838283.4080957486,0.0,0.0,201870108446.4567,0.0,0.0
1988,1988169N14259,ALETTA,,EP,single,MEX,24.6,47.8,449778.65290592646,0.0,0.0,4878856401.351586,0.0,0.0,138083.47297669,0.0,0.0,1113483630.14475,0.0,0.0,389664.63233711064,0.0,0.0,3302073790.2112265,0.0,0.0,408092.7470831695,0.0,0.0,3816809177.730258,0.0,0.0
1988,1988173N12268,BUD,,EP,single,MEX,23.4,45.5,438926.5550656339,0.0,0.0,4295039734.223174,0.0,0.0,27964.9308776855,0.0,0.0,337630973.96106946,0.0,0.0,228258.5685257868,0.0,0.0,2246037000.5351377,0.0,0.0,403378.94385958393,0.0,0.0,3897042197.0369744,0.0,0.0
1988,1988177N07137,VANESSA,,WP,single,PHL,39.0,75.8,9629465.090994133,780641.724252217,0.0,69722580670.20363,5671248282.117179,0.0,3906859.156531992,204336.787563259,0.0,28308031012.804504,1554162444.1011753,0.0,8700341.83686484,719285.702035447,0.0,61664482889.92708,5164210963.848979,0.0,9581887.762518177,780641.724252217,0.0,69239852549.22812,5671248282.117179,0.0
1988,1988193N09149,WARREN,MR198807B041,WP,multi,CHN,44.9,87.2,18334675.574890867,7485797.166473214,0.0,86157610661.67236,31393449123.499214,0.0,3644493.684792973,1916613.58056628,0.0,16196382184.8462,7662946572.6783,0.0,6413602.529479997,3499724.443573124,0.0,28426525549.381462,14522622450.399817,0.0,9442113.626648307,5098095.695037823,0.0,41847993847.06606,21075038096.179714,0.0
1988,1988193N09149,WARREN,MR198807B041,WP,multi,PHL,60.2,117.1,5010192.891664408,596700.5671787839,25240.81413645637,22824816716.760887,3470836174.3953953,229672720.92609927,294815.2014121059,237697.9680442322,10610.9922218313,1335985316.297348,1072414112.531228,94487713.89981,2275776.678636416,447498.901315665,25240.81413645637,8700978298.986368,2357004166.960975,229672720.92609927,3631640.8176745307,544038.619150213,25240.81413645637,14133344413.164938,3070154019.893095,229672720.92609927
1988,1988214N18116,UNNAMED,,WP,single,CHN,20.4,39.7,1323031.6983255695,0.0,0.0,4733362640.1781435,0.0,0.0,726727.65563911,0.0,0.0,2516989789.3932,0.0,0.0,1323031.6983255695,0.0,0.0,4733362640.1781435,0.0,0.0,1323031.6983255695,0.0,0.0,4733362640.1781435,0.0,0.0
1988,1988218N21128,BILL,MR198808B030,WP,multi,CHN,33.8,65.7,31392653.95200625,74502.76171875,0.0,149451299012.24356,385508151.7144,0.0,5402092.80859328,30358.839843799997,0.0,26644803601.1043,159375653.353,0.0,12827749.580549698,74502.76171875,0.0,57214444686.530075,385508151.7144,0.0,18158213.33437776,74502.76171875,0.0,82963661987.12714,385508151.7144,0.0
1988,1988218N21128,BILL,MR198808B030,WP,multi,JPN,19.8,38.4,204401.661269993,0.0,0.0,14024682301.57279,0.0,0.0,197093.17016587,0.0,0.0,13443432611.043999,0.0,0.0,204401.661269993,0.0,0.0,14024682301.57279,0.0,0.0,204401.661269993,0.0,0.0,14024682301.57279,0.0,0.0
1988,1988219N32283,ALBERTO,MR198808B029,,single,CAN,25.6,49.7,373212.28665792866,0.0,0.0,42534135309.2942,0.0,0.0,168292.5976326567,0.0,0.0,16427338199.916712,0.0,0.0,303311.1498934073,0.0,0.0,31992295615.326656,0.0,0.0,358973.2549873595,0.0,0.0,39895409564.94898,0.0,0.0
1988,1988221N30270,BERYL,MR198808B032,,single,USA,20.0,38.9,337197.5520958656,0.0,0.0,58561414535.62516,0.0,0.0,81889.3969993402,0.0,0.0,13522557897.434835,0.0,0.0,226360.81601189656,0.0,0.0,35901089345.53916,0.0,0.0,309015.36245964264,0.0,0.0,52018830495.906166,0.0,0.0
1988,1988226N25286,UNNAMED,,,multi,BHS,30.4,59.2,9065.798406966836,0.0,0.0,316552464.4276378,0.0,0.0,,,,,,,,,,,,,,,,,,
1988,1988226N25286,UNNAMED,,,multi,USA,20.5,39.9,95200.46186444096,0.0,0.0,21251035274.2848,0.0,0.0,26206.802051524963,0.0,0.0,4885079017.2208,0.0,0.0,66354.65921400496,0.0,0.0,12024948692.8538,0.0,0.0,82311.59383771596,0.0,0.0,16916115742.0768,0.0,0.0
1988,1988234N13299,UNNAMED,,,single,VCT,19.3,37.5,94281.3019490234,0.0,0.0,472847123.6556959,0.0,0.0,,,,,,,,,,,,,,,,,,
1988,1988234N13339,UNNAMED,,,single,CPV,20.8,40.4,7856.506477599879,0.0,0.0,33632271.3967734,0.0,0.0,,,,,,,,,,,,,,,,,,
1988,1988235N15317,CHRIS,MR198808B069,,multi,CAN,21.2,41.3,463725.35697965685,0.0,0.0,39511186041.083916,0.0,0.0,211246.9700001532,0.0,0.0,14956810770.53049,0.0,0.0,411788.6864581653,0.0,0.0,30920523142.445282,0.0,0.0,445905.2939627689,0.0,0.0,36449579257.76202,0.0,0.0
1988,1988235N15317,CHRIS,MR198808B069,,multi,USA,21.5,41.8,11345749.252003593,0.0,0.0,1328347524696.1255,0.0,0.0,4667064.387210625,0.0,0.0,541701846664.519,0.0,0.0,9075329.719716813,0.0,0.0,1034309379286.35,0.0,0.0,10881592.912953487,0.0,0.0,1265381681933.4636,0.0,0.0
