year,IBTrACS_ID,ISO3,pop_34kn,pop_64kn,pop_96kn,assets_34kn,assets_64kn,assets_96kn,pop_34kn_5km,pop_64kn_5km,pop_96kn_5km,assets_34kn_5km,assets_64kn_5km,assets_96kn_5km,pop_34kn_15km,pop_64kn_15km,pop_96kn_15km,assets_34kn_15km,assets_64kn_15km,assets_96kn_15km,pop_34kn_30km,pop_64kn_30km,pop_96kn_30km,assets_34kn_30km,assets_64kn_30km,assets_96kn_30km
1987,1987202N09144,PHL,234.10946226117,0,0,5508964.111739,0,0,165.5066299438,0,0,3708061.000704,0,0,234.10946226117,0,0,5508964.111739,0,0,234.10946226117,0,0,5508964.111739,0,0
1987,1987202N09144,TWN,12341649.88549216,2279830.969263458,0,1020388273288.272,192678564975.7604,0,1130501.726684516,97103.9165649761,0,117461072692.5156,16160432133.503601,0,5583457.137619334,1489361.818476104,0,485155855290.48236,138746060935.4094,0,11530879.41964741,2279415.915888214,0,902495030928.3488,192397553078.5844,0
1987,1987203N11263,MEX,2846308.3345552627,427972.71387406584,42028.893024487,38765597230.108826,6077417696.958657,518941060.79377997,206602.3867960594,97186.411137646,0,1928248209.163628,895163156.441928,0,734810.1327013246,244275.005721851,34121.462879219,6730675961.969511,2368248432.6539006,338473619.40368,1028093.3708866889,282727.92195814184,42028.893024487,10021470914.376997,3233053857.977857,518941060.79377997
1987,1987216N10270,MEX,2154112.4585851296,0,0,21600413438.504475,0,0,294555.6392707674,0,0,2285009782.7575884,0,0,1179572.8450927301,0,0,9235443715.283651,0,0,1514860.1127216897,0,0,13136288059.516085,0,0
1987,1987219N08134,CHN,1023940.4179305065,0,0,4100262106.54348,0,0,449131.48291003,0,0,1411125295.9942,0,0,800225.1024397685,0,0,2901527770.14623,0,0,942241.1357039486,0,0,3631801613.79188,0,0
1987,1987219N08134,LAO,812443.0503963754,98.6038513184,0,2578033426.8808107,1500619.28422,0,150589.55570872614,0,0,676964375.9661899,0,0,282226.6284841564,98.6038513184,0,1043437661.5845537,1500619.28422,0,395533.15046828816,98.6038513184,0,1407147860.6173258,1500619.28422,0
1987,1987219N08134,PHL,28095158.076304357,13151652.381916795,4707424.50670701,180426382926.99905,90031945585.95798,35670741049.06127,7641990.781946385,3320410.5305056986,1698832.7786747045,46590282347.0424,24415552283.00478,12133516356.317738,20046011.85664657,9636887.886203783,3663906.382988539,121658344742.97691,64991915201.97158,27614276568.19797,25547559.32920284,12051801.03108619,4566655.77233201,159151353242.56793,81830467487.79529,34560834234.10827
1987,1987219N08134,THA,414564.56860347,0,0,1170104607.9879801,0,0,64107.93969724,0,0,139248663.32968,0,0,251828.04321276,0,0,670858249.53268,0,0,406215.77563472,0,0,1143602288.02378,0,0
1987,1987219N08134,VNM,6936757.602498381,1598984.7995527207,0,11629342401.52909,2810184631.219164,0,1590930.5912318884,448382.9127042459,0,2446790093.157526,761393022.788687,0,4297596.370881517,1123369.3980749652,0,6832748098.613086,1912514261.603239,0,6259354.668202889,1582896.8376386508,0,10318057379.005121,2774218430.368764,0
1987,1987219N08155,CHN,3771012.2631104602,1260083.7564924236,0,17401374297.604843,5285308157.10941,0,771049.402564844,449131.48291003,0,2766096362.548045,1411125295.9942,0,1993484.433322393,846518.2127912785,0,7872923369.519632,3102289235.06653,0,2777604.232577803,1041889.3285749485,0,11630742011.844582,4137459767.77138,0
1987,1987219N08155,LAO,1335602.9706653683,1352.017869413023,0,3680940675.2912655,11471960.8811099,0,113504.45133860914,206.35889852034998,0,465411938.6278898,2404205.4251718,0,271049.7267354603,1140.141725004023,0,974745384.6979897,9902838.0874599,0,435326.6552862039,1352.017869413023,0,1504122308.4258406,11471960.8811099,0
1987,1987219N08155,PHL,23549559.02873652,5151824.956387986,0,148800297421.07373,43128785378.502144,0,4120132.055431209,337467.7674941939,0,19974903483.93896,2651677123.32789,0,12535315.36933544,1097277.0855160737,0,66026434801.3707,9019350543.128544,0,17393127.661732636,1609258.4811688259,0,98844307973.75784,13621235857.406643,0
1987,1987219N08155,THA,563298.7250977,0,0,1612280260.79512,0,0,56586.64355468,0,0,140671047.5393,0,0,284780.59179682,0,0,795097449.48822,0,0,498148.00000001,0,0,1417319501.36372,0,0
1987,1987219N08155,VNM,9244027.014903435,3243414.8698345167,0,15695314796.335003,5235322494.846081,0,1338656.077495188,336473.32812497,0,2192280643.580097,535067325.6745,0,4329716.5345072355,1464584.2484662198,0,6920303018.487247,2212181996.092271,0,7124537.388225164,2727433.0073162797,0,11715700398.789722,4285158426.536171,0
1987,1987220N34283,PRT,121182.278015136,0,0,6556911806.0893,0,0,17903.880065917,0,0,903308005.046,0,0,24163.465026857,0,0,1336126779.5943,0,0,42950.815307618,0,0,2675038486.7053,0,0
1987,1987231N10159,JPN,7207944.175974657,104860.42385242488,37933.82860089809,556796289688.1249,18503414733.25552,9020685651.01584,3166972.909599479,87715.31719205489,32106.90776825889,244638453816.3835,15264726880.166521,7312220143.8255205,6027224.653514338,104860.42385242488,37933.82860089809,461642482721.7248,18503414733.25552,9020685651.01584,7183487.150584057,104860.42385242488,37933.82860089809,553686444918.3048,18503414733.25552,9020685651.01584
1987,1987231N10159,KOR,11230802.809418293,82.9408874512,0,378176618402.93146,595290.840889,0,4503905.7003107155,0,0,141495852736.85718,0,0,8108144.120331704,82.9408874512,0,249006529413.2895,595290.840889,0,9019354.844208246,82.9408874512,0,298408570032.2865,595290.840889,0
1987,1987245N15133,CHN,14637278.605813392,0,0,60031895251.168076,0,0,5907852.863587156,0,0,21568956726.7947,0,0,10211421.680886162,0,0,37667102546.37968,0,0,12016811.222146763,0,0,45848128682.61198,0,0
1987,1987245N15133,PHL,1242.8159440756901,0,0,16434217.34439631,0,0,1117.7310714723,0,0,13640632.985567,0,0,1242.8159440756901,0,0,16434217.34439631,0,0,1242.8159440756901,0,0,16434217.34439631,0,0
1987,1987245N15133,TWN,10744277.35577855,5144115.8233236065,1258399.0368690863,873751766975.4227,390405889036.95667,64953719844.47765,619151.7128639873,213331.4848366373,15770.7737159773,67307209724.06075,27216164315.817757,1754090794.866755,5585648.163705429,3755554.42267232,1258399.0368690863,415458647311.595,252276593876.32666,64953719844.47765,9479033.35926364,4955031.208821536,1258399.0368690863,727796489276.2495,363923634739.30664,64953719844.47765
1987,1987263N10309,BHS,186.87414026308,0,0,13218728.080746,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1987263N10309,BRB,256283.115448036,0,0,3065725745.86215,0,0,213411.55346682,0,0,2529869708.6686,0,0,214517.85388186,0,0,2553673611.4706,0,0,214517.85388186,0,0,2553673611.4706,0,0
1987,1987263N10309,DOM,6753598.263123999,4306227.791388512,272268.2156219782,47236213171.67546,28300285940.11042,2531970974.09171,1421311.116682958,1023652.7464141042,25547.9148406582,7273511907.020863,4514481413.66711,216838755.53771,3560429.6517977673,2468939.5098792147,224585.8000946382,20709143607.765606,12627286915.45603,1865317887.8686101,4758245.346209976,3160437.5509102573,261081.9827118182,31556940421.132538,18411305397.755318,2386360323.43321
1987,1987263N10309,HTI,5071993.047020967,149505.58544909,0,6178616194.450393,267512859.4231,0,1194199.7397433068,26584.23193359,0,1473245134.12207,77636356.6325,0,3719490.3140799394,136448.22314439,0,4320293373.978153,245904019.2241,0,4771681.096795109,149505.58544909,0,5735848752.873652,267512859.4231,0
1987,1987263N10309,LCA,7884.19709944212,0,0,955220444.5509491,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1987263N10309,TCA,1208.815363646545,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1987263N10309,VCT,57305.116988664224,0,0,303490086.09895796,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1987274N21249,MEX,1814.590270998,0,0,13250924.55355,0,0,129.473693848,0,0,2026888.83715,0,0,1814.590270998,0,0,13250924.55355,0,0,1814.590270998,0,0,13250924.55355,0,0
1987,1987282N12137,JPN,41958603.94214499,24800024.500075705,1319739.1895694889,3392099167653.2524,1824931163192.6396,119148161400.58394,7274890.005268223,3350848.570145093,277162.792297308,612056764576.7723,273418696449.57318,29195185789.301003,24802854.27238736,13352102.228187043,1273193.869745249,1864077550329.3062,944940981475.7827,110362862239.05394,35297609.22184312,20552704.497817926,1302475.0084171488,2692652272663.139,1457069684424.7766,114756143353.42393
1987,1987282N15277,BHS,190110.62362916963,0,0,3408302507.004344,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1987282N15277,CUB,3572301.4395802063,0,0,18885172858.339066,0,0,586499.0169698668,0,0,3354839652.5881376,0,0,2752461.739751208,0,0,13807037519.053465,0,0,3572301.4395802063,0,0,18885172858.339066,0,0
1987,1987282N15277,USA,1444405.9289885089,0,0,166632176283.36386,0,0,316049.34034393786,0,0,37512147532.6425,0,0,938667.3769148375,0,0,107364437554.5314,0,0,1444303.5777726974,0,0,166525145112.0424,0,0
1987,1987287N12089,IND,17534647.112537984,0,0,27012182026.980755,0,0,414109.2789229053,0,0,694428339.32107,0,0,2314214.339344484,0,0,3389892963.202276,0,0,4679282.372548084,0,0,6770521545.023776,0,0
1987,1987288N13168,CHN,7565907.556976866,0,0,44575488039.0239,0,0,1728272.56372075,0,0,15077309048.7619,0,0,5716852.838226366,0,0,34097478173.1189,0,0,7380725.275726366,0,0,43402118668.9189,0,0
1987,1987288N13168,HKG,5801415.064270073,0,0,351133976768.2837,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,1987288N13168,PHL,4127163.4749652515,86288.73396795802,1939.26852023592,16970033240.027643,595147432.501874,20286856.92353631,232636.1077805196,43078.8101806273,1934.5722656249,1043009585.725897,290604980.541527,20282167.773683,2062664.8474632974,86288.73396795802,1939.26852023592,7580756900.485394,595147432.501874,20286856.92353631,3338316.9220331153,86288.73396795802,1939.26852023592,12435223273.895124,595147432.501874,20286856.92353631
1987,1987303N06088,IND,13927140.544946548,0,0,20287292247.268394,0,0,2079445.050384289,0,0,2504131989.60453,0,0,6204792.621362228,0,0,7605724889.793034,0,0,8759517.662377927,0,0,11323879078.452734,0,0
1987,1987305N17283,JAM,541303.1141862907,0,0,2510426760.3876276,0,0,125047.8307876243,0,0,572346947.9174392,0,0,413610.2799577806,0,0,1935309556.3673277,0,0,541303.1141862907,0,0,2510426760.3876276,0,0
1987,1987311N10148,VNM,649475.2238161565,0,0,1351063488.60197,0,0,58852.36083991,0,0,126291850.69463,0,0,369534.179382465,0,0,645224966.68997,0,0,541981.6943361465,0,0,1011056158.2807,0,0
1987,1987312N09095,IND,16848333.63046093,2479932.630616495,0,27710515559.805153,3448636133.6336336,0,385143.864654337,141636.410797087,0,671948520.58436,282920375.96283,0,1957196.037443711,647070.1110851947,0,3076409813.798182,1019850813.5341334,0,3967487.3167406106,1034925.9860850947,0,6099069699.415982,1643940161.6751335,0
1987,1987320N03171,PHL,26471332.93592979,11355629.719547752,5451149.042817973,167773905220.31348,81675852491.10864,39690769801.7777,7306269.292505804,2757160.1787601267,1960631.5693239546,44072728433.77719,21303803803.23645,14062621523.664337,19288025.466500707,7912444.168964127,4566002.046907221,115972635541.69254,57484173554.52115,33016270822.847504,24551467.54161134,10298372.253482748,5310380.308442973,151706788603.12598,73998695331.77695,38580862986.82471
1987,1987325N13126,PHL,73569.723678539,0,0,411542789.46613,0,0,52828.83496094,0,0,306377801.0061,0,0,73569.723678539,0,0,411542789.46613,0,0,73569.723678539,0,0,411542789.46613,0,0
1987,1987325N13126,VNM,5205991.512802099,20379.73339845,0,11472206795.651989,52013742.714779995,0,630775.0327412039,17585.5419922,0,1145309810.4538088,44907764.8048,0,1995088.046520206,20379.73339845,0,3531732554.035029,52013742.714779995,0,2918912.1419563447,20379.73339845,0,5470878354.4156885,52013742.714779995,0
1987,1987325S06050,MOZ,387988.4456548008,0,0,40791451.45482275,0,0,145589.8150024173,0,0,11067975.7349794,0,0,208944.4546117608,0,0,18735093.47726425,0,0,261757.21684928678,0,0,26162702.65224835,0,0
1987,1987336N10085,IND,1044816.5743504484,0,0,1349599571.4583724,0,0,149773.79516609,0,0,199839368.91267,0,0,498828.5968118185,0,0,648300633.4103423,0,0,888475.5528660585,0,0,1123354721.2987423,0,0
1987,1987343N05154,PHL,25922199.269115716,5248164.083118994,1044896.1451257685,157532549211.35092,37624799661.66783,7527881263.447445,8387052.95397928,2193197.1626014137,569167.476989848,50322130966.89404,15447172913.9313,3988160156.76187,20764432.439339094,4634339.509166647,935526.4108727985,122191028551.59195,32942717936.995834,6545846170.411845,24789660.99091692,5247365.588734229,1044896.1451257685,148871474018.33682,37580282938.42113,7527881263.447445
1987,1987358S10070,MDG,1656.27390766377,0,0,572451.5439354,0,0,1656.27390766377,0,0,572451.5439354,0,0,1656.27390766377,0,0,572451.5439354,0,0,1656.27390766377,0,0,572451.5439354,0,0
1988,1988003S12171,NCL,150515.89346426295,50191.53230282399,0,4683132705.883552,2071443625.5656972,0,89569.54024966169,14811.488678806489,0,2368381705.9507227,574152698.9487238,0,146650.07622956493,46350.95521589729,0,4431766035.107564,1821204938.401976,0,150514.9196293609,50191.53230282399,0,4683128141.12204,2071443625.5656972,0
1988,1988003S12171,PNG,11656.68452837696,5224.95214235827,0,11589033.437020557,5207004.169815706,0,9088.7838325539,4001.4142570501,0,9022817.7014422,4006133.8791532,0,11401.13389590026,4969.40150988157,0,11348819.958571957,4966790.691367106,0,11401.13389590026,4969.40150988157,0,11348819.958571957,4966790.691367106,0
1988,1988005N03174,PHL,25660236.77594467,6386521.359632189,161234.72412114,163758709702.1666,44360049188.02816,739218748.5167,6767766.545224479,1774260.708539081,161234.72412114,40494155204.26451,13205186817.544771,739218748.5167,18067118.809104133,4172540.9900035993,161234.72412114,108508353022.98172,30050472780.573456,739218748.5167,23363740.851368938,5681904.284436989,161234.72412114,144519247029.5561,39328743623.66816,739218748.5167
1988,1988006S05182,NCL,158365.30395227493,129473.76387685417,0,4946759901.798493,4028993924.7800865,0,95455.69183428348,78941.90695401299,0,2566860141.2843027,2046241374.6622727,0,154499.4726167422,126301.183052327,0,4695392630.742038,3814911438.6479793,0,158364.33011737288,129473.76387685417,0,4946755337.036982,4028993924.7800865,0
1988,1988006S05182,SLB,3608.5230964228595,0,0,9021274.379294755,0,0,3584.400115966,0,0,9015128.173715,0,0,3608.49465966151,0,0,9021273.634362206,0,0,3608.5230964228595,0,0,9021274.379294755,0,0
1988,1988006S05182,VUT,35060.82602692747,3024.50965452246,0,75543459.28671856,7007393.7603641,0,23068.34852743421,1827.8724784846,0,46931860.30611697,4374504.616493,0,33331.07000924197,3024.50965452246,0,70613403.10177016,7007393.7603641,0,35060.82602692747,3024.50965452246,0,75543459.28671856,7007393.7603641,0
1988,1988012S11061,MDG,1212359.186241066,78268.55260849015,0,360553309.8531341,25153866.6326562,0,148644.21077055004,33232.29016970384,0,29930575.6237256,9632707.2166332,0,382997.90730659536,63734.61790085015,0,88522663.9127991,20005963.6403892,0,578133.671947409,75340.59984970016,0,145209694.5094798,24066762.4840152,0
1988,1988021S12080,MDG,636917.5122589904,0,0,176462499.03586933,0,0,67483.19654716583,0,0,15744184.711851148,0,0,207846.76779165503,0,0,49738512.09503082,0,0,311879.00456992374,0,0,80489628.67544803,0,0
1988,1988055S10051,MDG,110675.14733907612,0,0,25210002.905250985,0,0,56837.611120733694,0,0,10164475.415760024,0,0,85122.36256428712,0,0,17746558.729041986,0,0,107907.95709249012,0,0,24361477.870409988,0,0
1988,1988055S10051,MOZ,1447121.626003618,433098.51042592985,0,174889384.09026733,42851627.48824186,0,207152.53771499748,118698.93427322627,0,20764778.157646973,8062767.129014862,0,415291.1763653548,230769.14452017887,0,42092308.635199316,17700587.24034936,0,593234.8609966778,282976.6506847369,0,62940231.99895882,24000497.00027236,0
1988,1988055S10051,MWI,108121.00683591,0,0,7707265.141225,0,0,65702.94042971,0,0,5030440.379915,0,0,108121.00683591,0,0,7707265.141225,0,0,108121.00683591,0,0,7707265.141225,0,0
1988,1988055S10180,VUT,122168.76424944615,52462.50736867817,4959.56161683779,238806383.50520307,108593192.19026043,12327090.9454542,92106.57628279585,41071.77412539783,1285.79735892999,175292314.33459446,82620512.23606336,3722009.4395092,121373.11233294215,52462.50736867817,4959.56161683779,236429344.3629481,108593192.19026043,12327090.9454542,122168.76424944615,52462.50736867817,4959.56161683779,238806383.50520307,108593192.19026043,12327090.9454542
1988,1988100S15171,VUT,7514.05495261488,0,0,15204695.73779513,0,0,4667.27787160337,0,0,9229312.6412769,0,0,7514.05495261488,0,0,15204695.73779513,0,0,7514.05495261488,0,0,15204695.73779513,0,0
1988,1988150N19119,JPN,596744.4646802427,82592.31070389978,0,33518294118.296463,6907067200.462428,0,571598.1953188658,67842.57324862588,0,30984871981.06366,5281336998.665658,0,596744.4646802427,82592.31070389978,0,33518294118.296463,6907067200.462428,0,596744.4646802427,82592.31070389978,0,33518294118.296463,6907067200.462428,0
1988,1988150N19119,PHL,86839.218017578,0,0,303609446.55571,0,0,0,0,0,0,0,0,86839.218017578,0,0,303609446.55571,0,0,86839.218017578,0,0,303609446.55571,0,0
1988,1988150N19119,TWN,6287658.421038594,605396.620315452,0,553330487229.4384,71299032748.80429,0,423116.0553549699,153859.713073807,0,54859522476.78049,21519171596.583286,0,4187621.1038016668,546840.364013627,0,322005870655.7279,63497240332.66929,0,5694078.5635937685,605396.620315452,0,470589537701.7448,71299032748.80429,0
1988,1988156N18128,TWN,2895428.982314549,0,0,207802907758.4167,0,0,130216.595520077,0,0,18533082887.661285,0,0,2364582.904968252,0,0,160341673194.5167,0,0,2838283.408095749,0,0,201870108446.4567,0,0
1988,1988169N14259,MEX,449778.6529059265,0,0,4878856401.351587,0,0,138083.47297669,0,0,1113483630.1447499,0,0,389664.6323371106,0,0,3302073790.2112265,0,0,408092.7470831695,0,0,3816809177.7302575,0,0
1988,1988173N12268,MEX,438926.5550656339,0,0,4295039734.223174,0,0,27964.9308776855,0,0,337630973.9610695,0,0,228258.5685257868,0,0,2246037000.535138,0,0,403378.9438595839,0,0,3897042197.036974,0,0
1988,1988177N07137,PHL,9629465.090994133,780641.7242522171,0,69722580670.20363,5671248282.117179,0,3906859.156531992,204336.787563259,0,28308031012.804504,1554162444.1011753,0,8700341.83686484,719285.7020354471,0,61664482889.92707,5164210963.848979,0,9581887.762518177,780641.7242522171,0,69239852549.22813,5671248282.117179,0
1988,1988193N09149,CHN,18334675.574890867,7485797.166473214,0,86157610661.67236,31393449123.499214,0,3644493.684792973,1916613.58056628,0,16196382184.8462,7662946572.6783,0,6413602.529479998,3499724.4435731233,0,28426525549.381462,14522622450.399815,0,9442113.626648309,5098095.695037823,0,41847993847.06606,21075038096.179714,0
1988,1988193N09149,PHL,5010192.891664408,596700.567178784,25240.814136456374,22824816716.760887,3470836174.3953953,229672720.92609927,294815.2014121059,237697.9680442322,10610.9922218313,1335985316.297348,1072414112.531228,94487713.89981,2275776.678636416,447498.901315665,25240.814136456374,8700978298.986368,2357004166.960975,229672720.92609927,3631640.8176745307,544038.619150213,25240.814136456374,14133344413.164938,3070154019.893095,229672720.92609927
1988,1988214N18116,CHN,1323031.6983255697,0,0,4733362640.1781435,0,0,726727.65563911,0,0,2516989789.3932,0,0,1323031.6983255697,0,0,4733362640.1781435,0,0,1323031.6983255697,0,0,4733362640.1781435,0,0
1988,1988218N21128,CHN,31392653.952006254,74502.76171875,0,149451299012.24356,385508151.7144,0,5402092.80859328,30358.8398438,0,26644803601.1043,159375653.353,0,12827749.580549698,74502.76171875,0,57214444686.530075,385508151.7144,0,18158213.33437776,74502.76171875,0,82963661987.12714,385508151.7144,0
1988,1988218N21128,JPN,204401.661269993,0,0,14024682301.57279,0,0,197093.17016587,0,0,13443432611.044,0,0,204401.661269993,0,0,14024682301.57279,0,0,204401.661269993,0,0,14024682301.57279,0,0
1988,1988219N32283,CAN,373212.2866579287,0,0,42534135309.2942,0,0,168292.5976326567,0,0,16427338199.916712,0,0,303311.1498934073,0,0,31992295615.326656,0,0,358973.2549873595,0,0,39895409564.94898,0,0
1988,1988221N30270,USA,337197.5520958656,0,0,58561414535.62516,0,0,81889.3969993402,0,0,13522557897.434837,0,0,226360.81601189656,0,0,35901089345.53916,0,0,309015.3624596426,0,0,52018830495.90616,0,0
1988,1988226N25286,BHS,9065.798406966836,0,0,316552464.4276378,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1988226N25286,USA,95200.46186444096,0,0,21251035274.2848,0,0,26206.80205152496,0,0,4885079017.2208,0,0,66354.65921400496,0,0,12024948692.8538,0,0,82311.59383771596,0,0,16916115742.0768,0,0
1988,1988234N13299,VCT,94281.3019490234,0,0,472847123.6556959,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1988234N13339,CPV,7856.50647759988,0,0,33632271.3967734,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1988235N15317,CAN,463725.3569796569,0,0,39511186041.08392,0,0,211246.97000015317,0,0,14956810770.53049,0,0,411788.68645816535,0,0,30920523142.445282,0,0,445905.2939627689,0,0,36449579257.762024,0,0
1988,1988235N15317,USA,11345749.252003592,0,0,1328347524696.1257,0,0,4667064.387210625,0,0,541701846664.51904,0,0,9075329.719716813,0,0,1034309379286.3499,0,0,10881592.912953487,0,0,1265381681933.4636,0,0
1988,1988245N20269,MEX,14018132.995596709,0,0,171611743683.95966,0,0,128325.4781799442,0,0,1247432067.192031,0,0,712227.7642731891,0,0,6280938420.294099,0,0,1135772.237081913,0,0,10894988538.562399,0,0
1988,1988253N12306,CUB,124512.04894269374,0,0,1082081445.998834,0,0,57178.95684718155,0,0,514204085.812468,0,0,124512.04894269374,0,0,1082081445.998834,0,0,124512.04894269374,0,0,1082081445.998834,0,0
1988,1988253N12306,DMA,69229.5858001824,0,0,917965962.22234,0,0,59722.9785614164,0,0,778187724.10268,0,0,68945.8315887564,0,0,912673309.30458,0,0,68945.8315887564,0,0,912673309.30458,0,0
1988,1988253N12306,DOM,360042.86338814255,0,0,3576457247.716377,0,0,91950.7217131093,0,0,583647144.564987,0,0,202726.71246358755,0,0,1860729394.8834865,0,0,329027.4205170525,0,0,3217756833.5086765,0,0
1988,1988253N12306,GLP,66300.38147264,0,0,11783062.7676,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1988253N12306,HTI,4123016.0548555846,287396.4852029071,0,4594018910.60662,279361544.50172967,0,1557031.732269071,186160.356811611,0,1800060134.05661,177402371.50591,0,3909962.6471979655,280645.072448852,0,4321424094.009939,271615558.972809,0,4096966.0936434004,280669.2415505671,0,4564815998.49464,271619113.8710097,0
1988,1988253N12306,JAM,2318370.5511410176,2318370.5511410176,1575344.7189172034,10247767739.215172,10247767739.215172,6916423488.069349,739228.7483730213,739228.7483730213,481375.8276213784,2868335838.5791388,2868335838.5791388,1763730779.1565197,1933742.5782406274,1933742.5782406274,1353746.0660851535,8160164116.553972,8160164116.553972,5545598530.21705,2314735.5015804674,2314735.5015804674,1575344.7189172034,10227812341.619572,10227812341.619572,6916423488.069349
1988,1988253N12306,MEX,6911076.517022216,1609496.669208722,998467.1010871491,81368747513.64355,16976792989.058392,8688745636.324991,380249.27413300524,177632.88191469532,174324.4511215751,4143722889.226927,1233380864.077943,1135842572.199791,1016733.7065848127,362155.85767099867,342004.250222647,9920699472.742859,2964808965.3027706,2557683057.708441,1391014.106414028,605438.9502723335,485704.98007727094,14371019764.831415,5519727203.402511,4225810016.7202907
1988,1988253N12306,MTQ,44950.25413954506,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1988253N12306,USA,964320.7500179068,0,0,120182963965.95279,0,0,419921.2544517547,0,0,41016939044.6894,0,0,725844.6023914774,0,0,79767165727.29227,0,0,782100.7758502101,0,0,86354340354.5579,0,0
1988,1988260N15157,JPN,709855.6907537546,0,0,38277378017.768234,0,0,692063.412475435,0,0,36483238392.334,0,0,709855.6907537546,0,0,38277378017.768234,0,0,709855.6907537546,0,0,38277378017.768234,0,0
1988,1988263N15126,CHN,13396122.953796562,278673.76953115,0,59016903187.97594,1475371932.5615,0,3447657.295449542,152656.51171875,0,14569976731.11187,782954389.2003,0,5994825.357116423,278673.76953115,0,25560312440.905033,1475371932.5615,0,8789058.943541983,278673.76953115,0,37383969285.84763,1475371932.5615,0
1988,1988263N15126,PHL,3532324.96118175,0,0,14299976238.59264,0,0,237694.1938018311,0,0,1073054100.19861,0,0,1892647.7769012712,0,0,7017311449.330859,0,0,3007124.7422181303,0,0,11297908942.87088,0,0
1988,1988271N16125,CHN,870648.1538010337,0,0,4172152774.0457177,0,0,239236.2980880537,0,0,937827958.3948178,0,0,592106.6704025737,0,0,2439937728.939118,0,0,730297.8529587598,0,0,3236846520.563418,0,0
1988,1988271N16125,PHL,101873.7075157128,0,0,688069341.59018,0,0,269.7395439148,0,0,11437581.48879,0,0,1381.0934715278,0,0,45011546.76085,0,0,36058.6889610528,0,0,300228481.19268,0,0
1988,1988273N09315,BRB,81790.350219684,0,0,1007938592.78283,0,0,39808.1992188,0,0,481762013.919,0,0,39808.1992188,0,0,481762013.919,0,0,39808.1992188,0,0,481762013.919,0,0
1988,1988274N12142,JPN,1068892.5654255415,0,0,63803560848.201225,0,0,1031341.427566319,0,0,60211118107.0919,0,0,1068892.5654255415,0,0,63803560848.201225,0,0,1068892.5654255415,0,0,63803560848.201225,0,0
1988,1988282N15118,VNM,44066.121398964,0,0,91797891.71569,0,0,32302.83593754,0,0,62374550.02956,0,0,44066.121398964,0,0,91797891.71569,0,0,44066.121398964,0,0,91797891.71569,0,0
1988,1988285N09318,ABW,62722.82881504885,0,0,5245950382.49345,0,0,7390.31103516,0,0,714389484.953,0,0,7390.31103516,0,0,714389484.953,0,0,7390.31103516,0,0,714389484.953,0,0
1988,1988285N09318,ANT,241482.9091133495,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,1988285N09318,BRB,257352.700805574,0,0,3147586122.68953,0,0,214265.14184571,0,0,2597034409.4265,0,0,215370.54980469,0,0,2621409543.8257,0,0,215370.54980469,0,0,2621409543.8257,0,0
1988,1988285N09318,COL,3512569.640393707,0,0,28867455581.548794,0,0,1215466.445069079,0,0,7230977659.070725,0,0,2505272.968632629,0,0,16294477685.405703,0,0,2964986.070438912,0,0,22189383886.375275,0,0
1988,1988285N09318,CRI,415401.8548532735,0,0,7668477290.622239,0,0,16713.068645481002,0,0,388072672.8354,0,0,89904.03478484949,0,0,1795864366.8793392,0,0,194871.92148837948,0,0,3938828070.3618393,0,0
1988,1988285N09318,GRD,28223.581062329402,0,0,147238900.75533,0,0,13187.4707031,0,0,69418590.1257,0,0,28223.581062329402,0,0,147238900.75533,0,0,28223.581062329402,0,0,147238900.75533,0,0
1988,1988285N09318,HND,209390.462982185,0,0,1192324094.54949,0,0,18839.476165765,0,0,144676467.60529,0,0,100752.353851265,0,0,665015482.59169,0,0,209390.462982185,0,0,1192324094.54949,0,0
