# These data are freely available under the Creative Commons Attribution International (CC BY 4.0) Licence.
# When using the data please cite:
# Geiger, T.; Frieler, K.; Bresch, D.N. (2017) A global data set of tropical cyclone exposure (TCE-DAT). GFZ Data Services, http://doi.org/10.5880/pik.2017.005
# 
# Generated using the climada module ISIMIP v1.0, available under: https://github.com/davidnbresch/climada_module_isimip/releases/tag/v1.0
# 
year,IBTrACS_ID,TC_name,NatCatSERVICE_ID,genesis_basin,countries_affected,ISO3,v_land_SI,v_land_kn,34kn_pop,34kn_assets,64kn_pop,64kn_assets,96kn_pop,96kn_assets
1957,1957192N07141,WENDY,,WP,multi,PHL,58.1,113.0,3072964.0,8751941723.0,2328695.0,5280862469.0,1066998.0,1986453864.0
1957,1957196N12252,KANOA,,EP,single,USA,26.7,52.0,54841.0,3145575302.0,0.0,0.0,0.0,0.0
1957,1957220N27273,BERTHA,,NA,single,USA,33.4,64.9,2720765.0,2.18395442303e+11,2769.0,438111127.0,0.0,0.0
1957,1957223N08145,AGNES,,WP,multi,JPN,66.0,128.3,1076539.0,15068679638.0,56659.0,782817539.0,26726.0,371609227.0
1957,1957223N08145,AGNES,,WP,multi,KOR,40.5,78.7,9600565.0,41430392777.0,3740081.0,15212107482.0,0.0,0.0
1957,1957223N08145,AGNES,,WP,multi,PRK,29.3,57.0,350017.0,1441972.0,0.0,0.0,0.0,0.0
1957,1957223N08145,AGNES,,WP,multi,RUS,35.1,68.2,243534.0,894245192.0,7922.0,51793291.0,0.0,0.0
1957,1957226N17119,UNNAMED,,WP,single,CHN,38.7,75.2,5422891.0,9680936726.0,1889740.0,3618592760.0,0.0,0.0
1957,1957233N24137,UNNAMED,,WP,single,JPN,24.3,47.3,15803450.0,2.38476461395e+11,0.0,0.0,0.0,0.0
1957,1957237N22119,UNNAMED,,WP,single,CHN,17.9,34.8,106269.0,140267338.0,0.0,0.0,0.0,0.0
1957,1957238N14153,BESS,,WP,multi,JPN,56.8,110.4,50214208.0,7.68801290448e+11,15542648.0,2.2237548861e+11,7745.0,138871601.0
1957,1957238N14153,BESS,,WP,multi,RUS,21.3,41.3,95.0,117087.0,0.0,0.0,0.0,0.0
1957,1957244N15210,DELLA,,EP,single,USA,48.1,93.5,0.0,3489.0,0.0,0.0,0.0,0.0
1957,1957245N13339,CARRIE,,NA,multi,IRL,18.5,35.9,3.0,3407.0,0.0,0.0,0.0,0.0
1957,1957249N18125,CARMEN,,WP,multi,CHN,57.5,111.7,34595452.0,67671789028.0,10101611.0,19237030699.0,495195.0,1094593067.0
1957,1957249N18125,CARMEN,,WP,multi,PHL,63.6,123.7,386742.0,1099828267.0,986.0,6229079.0,98.0,1232483.0
1957,1957249N18125,CARMEN,,WP,multi,TWN,30.2,58.8,2866222.0,28324261140.0,0.0,0.0,0.0,0.0
1957,1957250N24270,DEBBIE,,NA,single,USA,23.0,44.7,211776.0,18321585890.0,0.0,0.0,0.0,0.0
1957,1957259N21267,ESTHER,,NA,single,USA,37.2,72.3,2556954.0,1.72310303604e+11,401805.0,24233986797.0,0.0,0.0
1957,1957260N15261,UNNAMED,,EP,single,MEX,46.8,91.0,2713848.0,13443291118.0,484690.0,2193329944.0,0.0,0.0
1957,1957261N10147,FAYE,,WP,multi,JPN,62.3,121.1,888970.0,9126371023.0,837170.0,8448949895.0,717681.0,6734836353.0
1957,1957261N10147,FAYE,,WP,multi,PHL,33.6,65.4,150.0,1755209.0,0.0,0.0,0.0,0.0
1957,1957261N10147,FAYE,,WP,multi,TWN,29.0,56.4,290328.0,5309018619.0,0.0,0.0,0.0,0.0
1957,1957261N12135,GLORIA,,WP,multi,CHN,37.2,72.2,8122015.0,18544678596.0,28.0,1278265.0,0.0,0.0
1957,1957261N12135,GLORIA,,WP,multi,HKG,31.8,61.8,2965391.0,29634104857.0,0.0,0.0,0.0,0.0
1957,1957261N12135,GLORIA,,WP,multi,PHL,60.8,118.2,2830414.0,7657609269.0,2156214.0,4567531645.0,379868.0,1028275373.0
1957,1957264N20251,UNNAMED,,EP,single,MEX,25.0,48.6,597219.0,2682699212.0,0.0,0.0,0.0,0.0
1957,1957264N32294,FRIEDA,,NA,single,CAN,33.2,64.6,158766.0,3787554283.0,0.0,0.0,0.0,0.0
1957,1957275N17241,UNNAMED,,EP,single,MEX,50.6,98.4,538786.0,4113718049.0,249310.0,1591191612.0,4529.0,34888720.0
1957,1957276N09151,HESTER,,WP,multi,RUS,18.4,35.8,0.0,13.0,0.0,0.0,0.0,0.0
1957,1957281N15118,IRMA,,WP,multi,KHM,20.1,39.1,651.0,3256086.0,0.0,0.0,0.0,0.0
1957,1957281N15118,IRMA,,WP,multi,LAO,38.7,75.2,565596.0,775009720.0,8871.0,23918981.0,0.0,0.0
1957,1957281N15118,IRMA,,WP,multi,THA,21.6,42.0,336540.0,229420550.0,0.0,0.0,0.0,0.0
1957,1957281N15118,IRMA,,WP,multi,VNM,47.2,91.7,2924100.0,3203190081.0,1705633.0,1736393380.0,0.0,0.0
1957,1957284N13133,UNNAMED,,WP,multi,CHN,22.7,44.2,296799.0,1080797535.0,0.0,0.0,0.0,0.0
1957,1957284N13133,UNNAMED,,WP,multi,PHL,26.3,51.2,4494640.0,17918915349.0,0.0,0.0,0.0,0.0
1957,1957291N13257,UNNAMED,,EP,single,MEX,42.8,83.2,525852.0,3276016270.0,2885.0,32296778.0,0.0,0.0
1957,1957291N14155,JUDY,,WP,multi,JPN,25.4,49.4,7901.0,157854695.0,0.0,0.0,0.0,0.0
1957,1957294N16247,UNNAMED,,EP,single,MEX,66.2,128.6,784287.0,4586422228.0,162099.0,1029583858.0,85846.0,329541947.0
1957,1957309N11161,UNNAMED,,WP,multi,JPN,29.7,57.7,790588.0,7751054416.0,0.0,0.0,0.0,0.0
1957,1957309N11161,UNNAMED,,WP,multi,PHL,67.3,130.7,14323624.0,45810594504.0,2253304.0,10810870106.0,224161.0,1677249669.0
1957,1957309N11161,UNNAMED,,WP,multi,TWN,24.8,48.2,82125.0,1497041474.0,0.0,0.0,0.0,0.0
1957,1957333N12198,NINA,,EP,single,USA,29.8,57.8,21904.0,1251918854.0,0.0,0.0,0.0,0.0
1958,1958011S11137,UNNAMED,,SP,single,AUS,32.1,62.4,2552.0,95325455.0,0.0,0.0,0.0,0.0
1958,1958060S16117,UNNAMED,,SI,single,AUS,47.6,92.5,10219.0,245402102.0,1253.0,51511816.0,0.0,0.0
1958,1958090S17151,UNNAMED,,SP,single,AUS,45.7,88.9,129088.0,3870262257.0,19197.0,791916966.0,0.0,0.0
1958,1958145N25280,UNNAMED,,NA,multi,BHS,19.1,37.2,221.0,5498390.0,0.0,0.0,0.0,0.0
1958,1958145N25280,UNNAMED,,NA,multi,CAN,28.6,55.7,371634.0,12632016561.0,0.0,0.0,0.0,0.0
1958,1958147N15114,UNNAMED,,WP,multi,CHN,26.1,50.8,12876015.0,28518274081.0,0.0,0.0,0.0,0.0
1958,1958157N12262,UNNAMED,,EP,single,MEX,39.6,77.0,52660.0,270352489.0,21085.0,95458458.0,0.0,0.0
1958,1958159N20127,UNNAMED,,WP,single,JPN,25.9,50.4,759033.0,7795874129.0,0.0,0.0,0.0,0.0
1958,1958164N13268,UNNAMED,,EP,multi,GTM,27.7,53.9,991462.0,2618554200.0,0.0,0.0,0.0,0.0
1958,1958164N13268,UNNAMED,,EP,multi,MEX,31.8,61.8,2440377.0,13167792200.0,0.0,0.0,0.0,0.0
1958,1958165N21266,ALMA,,NA,multi,MEX,36.6,71.2,484994.0,3165554722.0,26123.0,148311252.0,0.0,0.0
1958,1958165N21266,ALMA,,NA,multi,USA,31.4,61.1,569876.0,37521870868.0,0.0,0.0,0.0,0.0
1958,1958170S28155,UNNAMED,,SP,single,AUS,19.0,36.8,650.0,124779543.0,0.0,0.0,0.0,0.0
1958,1958179N04158,TESS,,WP,multi,JPN,21.7,42.3,115578.0,1288971051.0,0.0,0.0,0.0,0.0
1958,1958192N16135,WINNIE,,WP,multi,CHN,57.7,112.1,19905891.0,40613839912.0,6518963.0,12799457416.0,1374584.0,2514234538.0
1958,1958192N16135,WINNIE,,WP,multi,JPN,29.2,56.7,29972.0,552000320.0,0.0,0.0,0.0,0.0
1958,1958192N16135,WINNIE,,WP,multi,TWN,75.7,147.2,10467399.0,1.14916374959e+11,4233988.0,51117346129.0,2211495.0,25639903968.0
1958,1958194N05146,ALICE,,WP,multi,JPN,46.8,91.0,30304277.0,4.81828526233e+11,1669929.0,46280466074.0,0.0,0.0
1958,1958194N05146,ALICE,,WP,multi,RUS,36.4,70.8,7959.0,21949451.0,2.0,5782.0,0.0,0.0
1958,1958194N20115,BETTY,,WP,single,PHL,42.7,82.9,3520714.0,10290502216.0,1435300.0,2061948525.0,0.0,0.0
1958,1958200N19113,UNNAMED,,WP,multi,CHN,24.1,46.8,9836501.0,18635071258.0,0.0,0.0,0.0,0.0
1958,1958200N19113,UNNAMED,,WP,multi,TWN,22.3,43.4,3360.0,52016385.0,0.0,0.0,0.0,0.0
1958,1958208N16260,UNNAMED,,EP,single,MEX,33.7,65.5,1020194.0,5621487977.0,0.0,0.0,0.0,0.0
1958,1958216N15118,UNNAMED,,WP,multi,CHN,27.1,52.8,5895416.0,15630771851.0,0.0,0.0,0.0,0.0
1958,1958216N15118,UNNAMED,,WP,multi,VNM,18.3,35.6,48795.0,103652212.0,0.0,0.0,0.0,0.0
1958,1958219N20207,UNNAMED,,EP,single,USA,22.8,44.4,70638.0,4410859975.0,0.0,0.0,0.0,0.0
1958,1958221N17340,BECKY,,NA,single,CPV,24.9,48.4,72506.0,109872114.0,0.0,0.0,0.0,0.0
1958,1958232N12139,FLOSSIE,,WP,single,JPN,37.3,72.5,42992767.0,6.83575644444e+11,1417722.0,26460278969.0,0.0,0.0
1958,1958235N15114,UNNAMED,,WP,multi,CHN,24.8,48.3,4001693.0,7500727897.0,0.0,0.0,0.0,0.0
1958,1958235N15114,UNNAMED,,WP,multi,LAO,19.7,38.3,1020.0,6591765.0,0.0,0.0,0.0,0.0
1958,1958235N15114,UNNAMED,,WP,multi,VNM,23.9,46.5,1378904.0,1288189982.0,0.0,0.0,0.0,0.0
1958,1958236N25287,DAISY,,NA,multi,BHS,26.5,51.6,5513.0,96411656.0,0.0,0.0,0.0,0.0
1958,1958236N25287,DAISY,,NA,multi,USA,28.8,55.9,176272.0,9582036040.0,0.0,0.0,0.0,0.0
1958,1958237N15129,UNNAMED,,WP,multi,CHN,29.9,58.2,6660406.0,13011179652.0,0.0,0.0,0.0,0.0
1958,1958237N15129,UNNAMED,,WP,multi,JPN,20.2,39.2,363.0,25836887.0,0.0,0.0,0.0,0.0
1958,1958237N15129,UNNAMED,,WP,multi,TWN,35.5,69.1,7643926.0,86288898902.0,705747.0,10169938481.0,0.0,0.0
1958,1958240N08146,GRACE,,WP,multi,CHN,65.6,127.6,53155595.0,1.09954026316e+11,22523643.0,47958510708.0,4725669.0,8656861619.0
1958,1958240N08146,GRACE,,WP,multi,JPN,52.7,102.4,30037.0,554346783.0,1971.0,130651523.0,0.0,0.0
1958,1958240N08146,GRACE,,WP,multi,TWN,44.3,86.1,3950895.0,45275783750.0,317235.0,4367536171.0,0.0,0.0
1958,1958240N15111,UNNAMED,,WP,multi,CHN,21.6,42.1,13453896.0,32362518773.0,0.0,0.0,0.0,0.0
1958,1958240N15111,UNNAMED,,WP,multi,HKG,21.1,41.1,3077794.0,31566612113.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,BRB,21.1,40.9,115254.0,757817351.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,CUB,50.4,98.0,6896981.0,28611708352.0,2766294.0,11486587681.0,84854.0,330820031.0
1958,1958242N13302,ELLA,,NA,multi,DMA,32.9,64.0,57193.0,248942130.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,DOM,55.3,107.6,1252932.0,4295051898.0,31657.0,202707782.0,39.0,1259243.0
1958,1958242N13302,ELLA,,NA,multi,GLP,27.1,52.7,224477.0,3487962.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,HTI,61.2,119.0,3284037.0,3607399556.0,1774912.0,1755285247.0,507756.0,539879284.0
1958,1958242N13302,ELLA,,NA,multi,LCA,19.7,38.3,3154.0,7482934.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,MEX,21.4,41.6,283.0,5904437.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,MSR,19.5,37.8,2505.0,0.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,MTQ,32.7,63.5,269841.0,0.0,0.0,0.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,USA,34.6,67.3,281320.0,24202636263.0,120.0,33603493.0,0.0,0.0
1958,1958242N13302,ELLA,,NA,multi,VIR,18.7,36.3,2636.0,0.0,0.0,0.0,0.0,0.0
1958,1958246N09146,UNNAMED,,WP,multi,CHN,39.7,77.1,12554663.0,26514207985.0,1717625.0,3393504408.0,0.0,0.0
1958,1958246N09146,UNNAMED,,WP,multi,PHL,25.7,49.9,1016585.0,3842978096.0,0.0,0.0,0.0,0.0
1958,1958246N09146,UNNAMED,,WP,multi,VNM,23.0,44.8,135684.0,313126346.0,0.0,0.0,0.0,0.0
1958,1958248N19117,UNNAMED,,WP,multi,CHN,25.9,50.4,1193578.0,2053467463.0,0.0,0.0,0.0,0.0
1958,1958248N19117,UNNAMED,,WP,multi,LAO,26.0,50.5,157215.0,202736996.0,0.0,0.0,0.0,0.0
1958,1958248N19117,UNNAMED,,WP,multi,THA,26.7,51.9,438416.0,336175898.0,0.0,0.0,0.0,0.0
1958,1958248N19117,UNNAMED,,WP,multi,VNM,24.9,48.4,551026.0,574230716.0,0.0,0.0,0.0,0.0
1958,1958251N10142,HELEN,,WP,multi,JPN,63.1,122.7,23676451.0,3.62952673967e+11,1940141.0,50878859139.0,22572.0,963439224.0
1958,1958251N10142,HELEN,,WP,multi,RUS,36.9,71.7,1109.0,6827062.0,0.0,0.0,0.0,0.0
1958,1958254N21252,UNNAMED,,EP,single,MEX,42.7,83.0,123407.0,992667829.0,6957.0,68428505.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,BLZ,21.1,41.0,12785.0,33151940.0,0.0,0.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,CUB,25.2,48.9,619111.0,2123199118.0,0.0,0.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,DOM,36.6,71.1,2946218.0,10537566422.0,283238.0,1135495618.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,HTI,34.8,67.6,3624496.0,3961228156.0,6020.0,12184067.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,JAM,20.7,40.3,216624.0,877860290.0,0.0,0.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,MEX,26.9,52.3,198639.0,1389181765.0,0.0,0.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,PRI,37.4,72.8,766845.0,8108457647.0,0.0,0.0,0.0,0.0
1958,1958257N17293,GERDA,,NA,multi,USA,24.9,48.4,265827.0,16490203817.0,0.0,0.0,0.0,0.0
1958,1958263N13148,UNNAMED,,WP,multi,JPN,58.5,113.6,28523596.0,4.43129753001e+11,7859980.0,1.43400142669e+11,628122.0,16530311145.0
1958,1958264N17308,HELENE,,NA,multi,CAN,56.6,109.9,373203.0,13252636173.0,131732.0,3867737131.0,41349.0,999468911.0
1958,1958264N17308,HELENE,,NA,multi,GBR,18.9,36.8,154.0,6399849.0,0.0,0.0,0.0,0.0
1958,1958264N17308,HELENE,,NA,multi,SPM,20.2,39.2,48.0,0.0,0.0,0.0,0.0,0.0
1958,1958264N17308,HELENE,,NA,multi,USA,56.3,109.4,1871248.0,1.33001437059e+11,461044.0,30850796889.0,33481.0,2028546081.0
1958,1958273N16260,UNNAMED,,EP,single,MEX,51.7,100.4,1537817.0,8944182151.0,377580.0,1954996518.0,2634.0,28895985.0
1958,1958278N19279,JANICE,,NA,multi,BHS,45.4,88.2,81586.0,570219046.0,36682.0,200090888.0,0.0,0.0
1958,1958278N19279,JANICE,,NA,multi,CUB,38.5,74.7,1472149.0,7147934919.0,60209.0,349248646.0,0.0,0.0
1958,1958293N12128,KATHY,,WP,multi,PHL,36.8,71.5,11662461.0,37339702424.0,228054.0,976476969.0,0.0,0.0
1958,1958293N12128,KATHY,,WP,multi,VNM,24.3,47.2,380877.0,503114280.0,0.0,0.0,0.0,0.0
1958,1958295N10149,LORNA,,WP,multi,PHL,38.0,73.8,874991.0,2580316235.0,16585.0,55686461.0,0.0,0.0
1958,1958302N18252,UNNAMED,,EP,single,MEX,31.7,61.6,501523.0,3745999187.0,0.0,0.0,0.0,0.0
1958,1958326N10119,UNNAMED,,WP,single,PHL,26.3,51.2,1543129.0,5127199948.0,0.0,0.0,0.0,0.0
1958,1958332S09179,UNNAMED,,SP,single,FJI,42.7,83.0,347858.0,673740412.0,94445.0,153008431.0,0.0,0.0
1959,1959012S16133,BERTHA,,SI,single,AUS,32.7,63.6,4061.0,109952039.0,0.0,0.0,0.0,0.0
1959,1959148N23274,ARLENE,,NA,single,USA,32.4,63.0,2098759.0,1.42324686679e+11,0.0,0.0,0.0,0.0
1959,1959161N17254,UNNAMED,,EP,single,MEX,42.9,83.3,1704897.0,11532075363.0,502856.0,2949125829.0,0.0,0.0
1959,1959167N21265,BEULAH,,NA,single,MEX,25.3,49.2,367750.0,1819680678.0,0.0,0.0,0.0,0.0
1959,1959169N26274,UNNAMED,,NA,multi,CAN,43.5,84.6,880715.0,30783432361.0,29380.0,1197350710.0,0.0,0.0
1959,1959169N26274,UNNAMED,,NA,multi,SPM,25.1,48.9,4259.0,0.0,0.0,0.0,0.0,0.0
1959,1959169N26274,UNNAMED,,NA,multi,USA,39.2,76.3,2179762.0,1.7161380374e+11,538854.0,44653451242.0,0.0,0.0
1959,1959177N17256,UNNAMED,,EP,single,MEX,17.8,34.7,0.0,741.0,0.0,0.0,0.0,0.0
1959,1959186N32281,CINDY,,NA,multi,CAN,37.0,71.9,565913.0,24170936493.0,14266.0,821302026.0,0.0,0.0
1959,1959186N32281,CINDY,,NA,multi,USA,43.1,83.8,4428781.0,3.11301740435e+11,145131.0,8726048072.0,0.0,0.0
1959,1959190N08145,BILLIE,,WP,multi,CHN,43.8,85.0,43213864.0,94363114460.0,9220807.0,20027895079.0,0.0,0.0
1959,1959190N08145,BILLIE,,WP,multi,JPN,57.2,111.1,29847.0,583715039.0,17247.0,369170117.0,73.0,5458512.0
1959,1959190N08145,BILLIE,,WP,multi,KOR,41.9,81.5,8011461.0,37176223514.0,18519.0,263369896.0,0.0,0.0
1959,1959190N08145,BILLIE,,WP,multi,PRK,41.2,80.1,4974485.0,39230832.0,967104.0,17269692.0,0.0,0.0
1959,1959190N08145,BILLIE,,WP,multi,TWN,47.1,91.6,4389334.0,51917592669.0,2685282.0,27021095063.0,0.0,0.0
1959,1959204N28269,DEBRA,,NA,single,USA,40.5,78.7,2604356.0,2.23194360031e+11,1098497.0,90190655617.0,0.0,0.0
1959,1959209N16115,UNNAMED,,WP,multi,CHN,21.9,42.5,1820715.0,3324325853.0,0.0,0.0,0.0,0.0
1959,1959209N16115,UNNAMED,,WP,multi,VNM,19.1,37.1,76536.0,126031739.0,0.0,0.0,0.0,0.0
1959,1959211N21148,ELLEN,,WP,single,JPN,62.9,122.3,59401091.0,9.97309074475e+11,8024995.0,1.56385951091e+11,9292.0,155967166.0
1959,1959214N16219,DOT,,EP,single,USA,45.7,88.8,445066.0,26539752171.0,42404.0,2596915238.0,0.0,0.0
1959,1959214N35284,UNNAMED,,NA,single,USA,23.8,46.2,22958.0,2188130595.0,0.0,0.0,0.0,0.0
1959,1959222N15153,GEORGIA,,WP,multi,JPN,66.7,129.7,31703969.0,5.25036919762e+11,16003039.0,2.46732143878e+11,1536393.0,34855430587.0
1959,1959222N15153,GEORGIA,,WP,multi,RUS,20.4,39.7,6135.0,20124984.0,0.0,0.0,0.0,0.0
1959,1959226N16140,HOPE,,WP,multi,CHN,23.8,46.2,1171116.0,2125911044.0,0.0,0.0,0.0,0.0
1959,1959226N16140,HOPE,,WP,multi,PHL,25.9,50.3,534628.0,1110741952.0,0.0,0.0,0.0,0.0
1959,1959226N16140,HOPE,,WP,multi,VNM,19.4,37.7,696580.0,727462907.0,0.0,0.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,ATG,24.7,47.9,52703.0,143946498.0,0.0,0.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,DMA,39.3,76.4,57996.0,258929585.0,14913.0,83760343.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,GLP,42.3,82.1,245182.0,3619674.0,178775.0,3619674.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,KNA,25.8,50.1,36194.0,79792284.0,0.0,0.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,LCA,18.0,35.0,1101.0,2472698.0,0.0,0.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,MSR,31.3,60.9,12240.0,0.0,0.0,0.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,MTQ,26.1,50.8,275817.0,0.0,0.0,0.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,PRI,19.2,37.3,6210.0,78736865.0,0.0,0.0,0.0,0.0
1959,1959230N14302,EDITH,,NA,multi,VIR,24.3,47.2,15770.0,0.0,0.0,0.0,0.0,0.0
1959,1959236N12139,JOAN,,WP,multi,CHN,61.6,119.8,31285119.0,67471107488.0,9192927.0,19745604852.0,1400307.0,3210767516.0
1959,1959236N12139,JOAN,,WP,multi,JPN,28.0,54.4,29847.0,583715039.0,0.0,0.0,0.0,0.0
1959,1959236N12139,JOAN,,WP,multi,TWN,79.4,154.3,10787044.0,1.2170894385e+11,5389116.0,68675501695.0,3078481.0,37935716275.0
1959,1959241N12148,LOUISE,,WP,multi,CHN,38.2,74.3,4414981.0,9294299230.0,99073.0,201141279.0,0.0,0.0
1959,1959241N12148,LOUISE,,WP,multi,JPN,21.4,41.7,74.0,5465125.0,0.0,0.0,0.0,0.0
1959,1959241N12148,LOUISE,,WP,multi,KOR,27.9,54.2,5906075.0,21931447715.0,0.0,0.0,0.0,0.0
1959,1959241N12148,LOUISE,,WP,multi,PRK,30.3,58.9,1524735.0,37672969.0,0.0,0.0,0.0,0.0
1959,1959241N12148,LOUISE,,WP,multi,TWN,63.5,123.4,9831988.0,1.14537732053e+11,5843720.0,68620671994.0,1720010.0,24843890383.0
1959,1959247N13266,UNNAMED,,EP,single,MEX,49.6,96.5,1360201.0,8652335909.0,160299.0,1171451213.0,630.0,2666846.0
1959,1959248N13132,NORA,,WP,multi,CHN,27.8,54.0,15165871.0,31320568631.0,0.0,0.0,0.0,0.0
1959,1959248N13132,NORA,,WP,multi,HKG,22.6,44.0,3190197.0,33499119369.0,0.0,0.0,0.0,0.0
1959,1959254N14148,SARAH,,WP,multi,JPN,75.7,147.2,2629833.0,69169221032.0,1545933.0,38915062507.0,63986.0,1949701173.0
1959,1959254N14148,SARAH,,WP,multi,KOR,65.0,126.4,10630403.0,43500906929.0,6599690.0,24163143801.0,2367977.0,7051491743.0
1959,1959254N14148,SARAH,,WP,multi,RUS,34.7,67.5,150496.0,424241765.0,1924.0,5730671.0,0.0,0.0
1959,1959263N11160,VERA,,WP,multi,JPN,79.9,155.3,45153969.0,7.65137279475e+11,28225166.0,4.60097519576e+11,8057021.0,1.38778395681e+11
1959,1959264N20292,GRACIE,,NA,multi,BHS,35.4,68.8,4989.0,105337619.0,344.0,8182287.0,0.0,0.0
1959,1959264N20292,GRACIE,,NA,multi,TCA,24.9,48.5,721.0,0.0,0.0,0.0,0.0,0.0
1959,1959264N20292,GRACIE,,NA,multi,USA,62.9,122.3,6994344.0,4.76029505458e+11,1164605.0,81126408573.0,146484.0,12869382006.0
1959,1959274N10137,UNNAMED,,WP,single,JPN,53.0,103.0,31118925.0,5.3828238568e+11,2685925.0,52045883511.0,36690.0,452244521.0
1959,1959278N15118,BABS,,WP,multi,PHL,25.7,49.9,275598.0,499812451.0,0.0,0.0,0.0,0.0
1959,1959278N15118,BABS,,WP,multi,TWN,21.5,41.7,42818.0,806918702.0,0.0,0.0,0.0,0.0
1959,1959280N23268,IRENE,,NA,single,USA,27.1,52.6,424961.0,36172215546.0,0.0,0.0,0.0,0.0
1959,1959281N09143,CHARLOTTE,,WP,single,JPN,39.6,76.9,882686.0,10231226749.0,39767.0,696491551.0,0.0,0.0
1959,1959287N14287,JUDITH,,NA,multi,BHS,47.9,93.0,20630.0,232853653.0,18218.0,193676955.0,0.0,0.0
1959,1959287N14287,JUDITH,,NA,multi,CUB,26.6,51.7,355179.0,1675135161.0,0.0,0.0,0.0,0.0
1959,1959287N14287,JUDITH,,NA,multi,USA,41.1,80.0,2439106.0,1.81961386386e+11,518259.0,35717295873.0,0.0,0.0
1959,1959296N12265,UNNAMED,,EP,single,MEX,63.7,123.8,3520866.0,20420753302.0,508728.0,4039446916.0,188188.0,1088974774.0
1959,1959305N06167,EMMA,,WP,multi,JPN,37.3,72.4,798757.0,9017707468.0,8842.0,145213661.0,0.0,0.0
1959,1959307N13140,UNNAMED,,WP,single,PHL,20.3,39.4,273352.0,1650342051.0,0.0,0.0,0.0,0.0
1959,1959317N09137,FREDA,,WP,multi,JPN,43.9,85.2,792678.0,8928228794.0,161701.0,2192473804.0,0.0,0.0
1959,1959317N09137,FREDA,,WP,multi,PHL,61.8,120.1,13840431.0,44903498470.0,4168555.0,13198128898.0,708085.0,3217812869.0
1959,1959317N09137,FREDA,,WP,multi,TWN,42.9,83.3,6031117.0,71710092254.0,114620.0,2253561872.0,0.0,0.0
1959,1959356N05152,HARRIET,,WP,multi,PHL,68.4,132.9,10116827.0,32417889736.0,2715428.0,11889496080.0,1384447.0,5673054862.0
1960,1960025S17121,UNNAMED,,SI,single,AUS,35.2,68.4,1857.0,85930514.0,0.0,0.0,0.0,0.0
1960,1960112N09127,KAREN,,WP,single,PHL,42.0,81.6,4876012.0,15895224942.0,232484.0,343305315.0,0.0,0.0
1960,1960146N08131,LUCILLE,,WP,multi,PHL,20.1,39.1,98824.0,697584588.0,0.0,0.0,0.0,0.0
1960,1960154N17116,MARY,,WP,multi,CHN,46.7,90.8,50084465.0,1.21258739263e+11,15927125.0,42499884718.0,0.0,0.0
1960,1960154N17116,MARY,,WP,multi,HKG,46.5,90.4,3302600.0,35431626625.0,3302600.0,35431626625.0,0.0,0.0
1960,1960154N17116,MARY,,WP,multi,JPN,53.3,103.7,118560.0,2224739936.0,0.0,0.0,0.0,0.0
1960,1960173N08137,OLIVE,,WP,multi,CHN,50.7,98.6,16959056.0,40257454146.0,5222241.0,11844995872.0,196775.0,400175722.0
1960,1960173N08137,OLIVE,,WP,multi,LAO,26.7,51.9,27501.0,74799472.0,0.0,0.0,0.0,0.0
1960,1960173N08137,OLIVE,,WP,multi,PHL,67.5,131.2,14334443.0,52288524221.0,3584489.0,15650200326.0,714805.0,2316016716.0
1960,1960173N08137,OLIVE,,WP,multi,VNM,50.8,98.7,11481305.0,13652126411.0,2578566.0,4088046932.0,68425.0,149390399.0
1960,1960174N14257,BONNY,,EP,single,MEX,19.0,36.8,502.0,5849835.0,0.0,0.0,0.0,0.0
1960,1960174N19267,UNNAMED,,NA,multi,MEX,25.6,49.7,381019.0,2134699252.0,0.0,0.0,0.0,0.0
1960,1960174N19267,UNNAMED,,NA,multi,USA,29.5,57.4,820851.0,58452441732.0,0.0,0.0,0.0,0.0
